"Actinobacteria","Acidobacteriae","Anaerolineae","Gemmatimonadetes","Alphaproteobacteria","Vicinamibacteria","Nitrospiria","Gammaproteobacteria","Polyangia","Bacteroidia","Bacilli","Clostridia","Acidimicrobiia","Verrucomicrobiae","Thermoleophilia","Chloroflexia","Myxococcia","TK10","KD4.96","Saccharimonadia","Bdellovibrionia","Planctomycetes","Ktedonobacteria","Blastocatellia","Oligoflexia","Holophagae","JG30.KF.CM66","OLB14","Parcubacteria","Methylomirabilia","Microgenomatia","Cyanobacteriia","MB.A2.108","Babeliae","Thermoanaerobaculia","Chlamydiae","Dehalococcoidia","Gitt.GS.136","Phycisphaerae","Vampirivibrionia","Elusimicrobia","Fibrobacteria","Kapabacteria","SHA.26","P2.11E","Sericytochromatia","Chthonomonadetes","bacteriap25","Dojkabacteria","AD3","Longimicrobia","Lineage.IIa","S0134.terrestrial.group","Subgroup.25","Subgroup.5","Fimbriimonadia","Gracilibacteria","Ignavibacteria","Lineage.IIb","OM190","Negativicutes","Subgroup.22","WWE3","BD2.11.terrestrial.group","Deinococci","Latescibacteria","Desulfuromonadia","BD7.11","Desulfitobacteriia","Subgroup.11","Kryptonia","Sumerlaeia","Pla4.lineage","Berkelbacteria","ABY1","Armatimonadia","Spirochaetia","AKAU4049","Omnitrophia","Limnochordia","Abditibacteria","Syntrophobacteria","Nanoarchaeia","Rhodothermia","Symbiobacteriia","Entotheonellia","Desulfobulbia","Thermodesulfovibrionia","Desulfobaccia","Kazania","Hydrogenedentia","Desulfobacteria","Coriobacteriia","Subgroup.18","vadinHA49","Thermoplasmata","Aminicenantia","AT.s3.28","Syntrophia","response"
1421,480,2405,566,3362,1547,261,2043,727,2018,395,293,1318,672,1146,279,118,76,1030,92,59,8,13,128,25,163,57,32,192,230,42,204,580,15,56,44,172,663,66,5,9,150,0,23,39,2,0,0,42,0,10,6,45,55,28,6,18,81,5,15,4,0,11,19,0,11,13,0,36,0,92,0,0,2,3,0,44,2,0,0,0,62,13,0,0,4,98,69,13,0,4,26,25,0,0,0,26,6,13,1
1877,666,2693,787,3937,1904,336,2373,806,1787,405,260,1571,838,1203,267,193,53,1081,105,53,44,13,171,15,195,101,69,163,371,43,244,671,6,19,7,215,764,91,8,21,84,13,21,58,5,0,15,31,0,10,2,55,75,0,6,21,98,0,58,19,19,19,24,0,22,7,0,44,10,125,3,13,2,0,0,33,0,0,0,0,68,6,9,0,8,80,84,28,6,0,29,35,7,0,0,15,8,28,1
1567,554,1962,503,3021,1357,274,1691,702,1693,421,192,1274,689,1196,365,198,29,969,53,52,11,30,221,19,137,76,39,153,190,15,446,461,20,44,0,160,574,34,7,2,56,12,13,19,0,0,0,58,0,23,16,19,64,21,5,13,91,6,25,0,5,17,43,3,10,7,0,43,5,74,0,0,0,2,0,48,0,4,8,0,45,7,6,0,0,90,54,5,6,2,52,28,24,0,0,26,0,31,1
1741,250,1810,405,3196,1912,293,2064,837,1277,298,165,1421,550,817,379,73,68,983,195,45,79,16,145,11,163,24,66,183,226,37,16,483,2,67,7,134,594,131,7,10,15,8,21,0,0,0,15,9,0,31,3,35,32,0,5,8,124,15,70,5,12,9,57,0,21,15,0,16,4,48,0,11,4,3,0,0,13,11,11,0,9,0,16,0,0,8,16,2,5,0,12,0,0,10,0,0,0,14,1
1720,232,2057,427,3593,1952,273,2086,873,1162,265,174,1557,565,844,311,58,59,867,154,37,54,8,171,16,112,86,51,219,285,32,41,522,20,63,17,231,644,133,4,37,47,10,21,0,2,0,22,16,0,35,0,36,20,8,2,7,103,0,66,4,20,19,62,0,11,5,4,20,0,60,2,14,0,0,0,15,27,6,9,0,4,0,36,0,9,6,20,26,0,3,3,0,8,0,0,6,0,0,1
2527,298,2604,621,4119,2430,283,2084,882,1234,319,178,1648,693,945,694,47,85,1047,202,53,82,11,296,23,211,96,77,216,322,20,16,614,2,56,10,240,847,100,4,30,29,0,17,8,7,0,14,23,0,46,4,18,37,18,6,20,82,0,84,0,17,32,33,0,17,0,4,9,0,46,4,13,9,0,0,11,24,4,0,0,5,0,29,0,0,8,0,16,2,0,0,7,0,0,0,2,3,2,1
2431,443,2941,840,5233,2851,317,3120,1080,1586,414,298,2258,765,1482,715,102,117,1470,187,85,71,10,436,32,271,140,84,437,418,59,109,822,17,130,24,273,1118,223,15,23,29,0,17,22,0,0,16,42,0,30,0,73,58,2,0,10,155,0,127,7,28,26,64,4,22,11,4,31,6,81,7,21,0,6,0,20,45,19,0,0,19,18,42,0,0,10,12,25,3,6,21,20,8,12,0,8,4,7,1
2829,522,3219,901,5686,2992,408,3266,1343,1996,372,226,2379,851,1334,728,83,94,1542,283,72,73,28,406,54,247,145,79,414,401,78,77,794,25,87,5,310,1069,167,15,37,35,22,24,23,21,0,23,42,0,54,30,68,44,28,0,23,209,21,139,0,65,29,113,0,23,6,0,45,9,77,3,14,0,0,0,9,31,21,12,0,49,0,37,4,22,11,22,11,8,0,26,19,9,11,0,11,4,18,1
2352,472,2985,866,5043,2804,387,2846,1250,1626,408,235,2154,773,1284,592,112,126,1350,195,114,72,13,367,71,229,101,86,427,424,59,63,748,35,82,8,290,982,165,10,49,51,6,25,24,7,0,20,66,0,33,0,52,64,23,6,9,153,25,123,4,35,28,56,0,17,9,0,14,4,78,0,14,0,0,0,20,36,17,0,0,23,11,32,0,11,3,24,23,30,2,21,6,4,2,3,0,0,0,1
3877,540,3481,1144,6316,2770,382,3622,1532,2672,467,227,2290,1381,1423,637,182,141,1788,308,72,144,41,604,32,239,167,87,567,439,71,100,974,10,41,48,325,1255,132,16,33,43,33,52,33,11,2,20,43,0,46,14,60,108,13,15,6,127,2,124,2,49,11,29,4,14,0,0,33,5,58,11,30,0,6,0,13,8,5,2,0,23,12,14,0,5,0,27,13,10,4,11,0,2,2,0,8,2,0,1
3120,434,3048,1045,5646,2508,334,3463,1044,2140,459,311,2224,1237,1494,511,126,96,1738,233,83,74,23,456,53,219,138,82,418,490,94,67,802,36,85,16,308,1059,105,12,28,61,9,27,14,31,0,19,39,0,35,9,40,75,36,7,15,134,20,61,16,48,10,42,0,18,0,0,38,15,98,0,23,2,10,0,15,20,6,13,2,18,6,19,0,8,5,26,20,3,3,2,0,0,6,0,8,2,8,1
3879,412,2765,924,5630,2680,328,2816,1156,2017,572,309,2233,1082,1590,606,119,72,1519,313,99,116,28,431,35,165,117,91,374,457,50,91,772,27,90,19,325,1248,115,22,13,31,17,52,16,9,0,11,39,0,12,0,73,83,0,11,12,133,12,109,0,25,29,80,0,0,8,0,51,9,54,0,21,0,2,0,0,22,18,12,0,25,0,27,0,12,8,26,19,15,0,13,8,9,0,0,2,0,0,1
3511,404,2789,843,5892,3405,465,3241,1156,2431,637,387,2395,813,1956,797,259,129,1761,265,125,137,54,505,21,283,80,63,360,322,86,48,1051,5,86,36,182,893,182,9,24,36,0,32,19,29,0,26,53,0,65,9,106,51,15,0,50,96,14,109,28,47,12,50,0,0,10,0,35,0,53,0,0,12,0,0,0,38,5,0,0,8,2,44,6,14,8,0,19,0,0,3,17,0,6,0,6,0,0,1
2289,267,1671,471,3687,2423,338,2099,888,1221,258,240,1723,600,1160,497,107,83,1170,145,49,89,14,311,42,171,96,35,216,264,25,27,703,9,60,5,162,758,115,7,33,25,4,31,10,9,2,6,12,0,29,8,36,35,11,2,7,54,6,85,10,16,7,21,2,0,0,0,28,0,34,4,25,2,5,0,0,37,13,0,0,9,0,30,0,0,5,12,13,0,3,4,2,10,0,0,0,0,0,0
2445,266,2083,528,3782,2402,276,2346,843,1252,421,188,1750,543,1179,457,143,81,1235,186,44,66,31,267,21,126,107,51,241,335,35,17,728,14,42,4,117,779,91,4,23,36,13,22,0,14,0,18,11,0,42,4,43,33,24,0,18,66,2,73,0,11,7,38,0,0,0,0,32,10,34,2,15,0,6,0,3,30,7,13,0,18,4,34,2,10,5,17,17,0,0,12,3,0,4,0,0,0,7,0
1744,517,2586,568,2857,1971,236,3405,749,2517,286,385,1681,531,1803,189,233,31,1338,89,124,16,8,155,17,179,84,32,335,370,61,310,975,6,58,9,123,645,27,8,28,70,3,28,49,11,4,0,21,0,8,12,44,75,27,0,21,127,11,24,19,8,61,26,0,17,49,0,31,9,100,0,5,2,28,0,35,18,20,0,0,84,21,11,0,10,134,179,99,0,9,57,54,32,0,0,79,0,62,0
1655,973,3246,1297,3993,2211,322,3172,902,2807,289,255,1816,935,1841,391,213,98,1870,120,118,11,21,258,45,268,110,69,433,678,113,230,1140,11,59,28,281,860,69,12,0,33,20,35,81,20,0,16,23,0,0,10,33,89,27,0,15,161,0,74,15,37,94,24,0,12,27,0,24,25,140,5,36,0,9,0,74,16,11,13,0,104,20,12,0,0,51,227,40,0,9,33,55,19,0,0,58,0,62,1
2647,716,3568,890,5251,3484,463,4175,1123,3188,473,550,2300,942,2712,394,335,87,1988,175,207,50,32,382,97,274,85,48,489,491,64,329,1355,9,64,40,223,780,61,13,42,165,29,28,87,13,2,4,17,0,0,0,60,56,28,4,47,197,6,64,27,20,43,49,0,30,53,4,40,27,134,2,39,0,10,0,90,37,18,0,0,121,8,18,0,12,76,236,76,4,0,53,76,29,0,0,95,5,85,1
1815,298,1087,462,1879,1297,160,1512,384,1121,124,149,858,297,844,87,96,29,549,62,102,0,4,122,35,45,26,25,98,221,23,76,496,3,16,12,67,236,15,7,10,142,18,0,25,0,4,0,14,0,6,13,6,14,0,0,4,89,0,17,9,11,3,18,0,0,12,0,19,16,66,0,0,0,0,0,11,7,2,0,0,16,2,7,0,0,32,94,26,0,0,22,3,28,0,0,0,0,13,1
2265,782,2892,752,3773,2453,285,3055,920,2139,324,374,1774,709,1741,298,231,36,1511,162,53,16,3,233,23,199,93,53,367,464,62,204,951,11,32,6,184,586,54,8,18,49,5,22,73,2,0,0,26,0,2,8,29,36,13,0,17,192,15,85,20,7,34,34,0,28,16,0,22,20,182,2,16,0,13,0,59,12,5,0,0,50,15,12,0,0,45,230,39,0,4,48,39,26,0,2,57,0,70,1
3036,410,1387,710,3924,2277,245,2275,979,1695,421,199,1392,541,2050,450,165,95,1474,164,24,51,8,428,27,162,77,47,158,346,22,41,1238,16,59,8,129,646,95,0,0,43,2,42,13,21,0,2,10,2,22,0,44,56,0,4,0,45,9,59,9,5,8,31,0,0,0,3,10,0,31,0,0,0,0,0,4,27,4,14,0,9,0,18,0,9,0,11,0,4,3,7,0,0,0,0,4,4,0,1
5417,298,1120,5313,2779,1580,166,313,253,15,14,10,237,5,622,1718,12,686,2569,7,30,109,119,80,4,19,178,86,0,1019,0,0,2243,0,38,0,311,591,0,0,0,0,0,346,67,0,0,18,0,0,25,0,0,2,0,0,0,0,0,9,0,16,0,0,0,0,4,0,0,29,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,1
4050,562,2307,2321,5255,3029,411,1858,817,481,38,127,1020,230,1370,1297,121,345,2246,161,49,96,70,357,13,171,182,97,63,709,3,7,1378,3,50,0,309,781,82,3,14,57,0,96,110,0,0,16,0,0,38,0,52,29,20,0,9,23,0,97,0,22,14,19,0,9,13,2,0,11,19,0,9,0,0,0,0,11,0,0,0,26,0,12,0,0,0,0,0,0,0,10,23,0,0,0,0,0,0,1
2496,513,1252,983,3724,1942,248,2126,785,1398,251,228,1360,905,1555,375,229,160,1242,155,65,96,88,430,19,205,43,28,258,358,35,34,567,13,37,2,137,817,80,2,19,50,6,40,41,0,7,2,22,0,20,5,51,147,25,8,29,59,3,50,2,20,0,30,0,0,0,0,17,0,38,0,12,2,0,0,4,16,6,5,0,56,2,18,0,6,7,0,0,0,5,0,3,0,0,0,0,3,0,1
2377,394,614,688,2265,1162,221,1208,524,831,180,194,752,866,961,320,124,125,760,141,31,41,89,266,24,109,27,41,77,268,33,36,323,16,15,2,96,487,19,3,4,19,11,30,15,16,0,0,12,0,12,0,22,90,19,0,4,29,14,22,3,14,8,17,0,2,5,0,0,0,28,4,5,0,11,0,2,4,0,0,0,32,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,0,1
162,89,41,258,19,7,5,2,6,0,0,3,0,0,0,112,0,35,60,0,0,3,0,0,0,0,0,0,0,20,0,0,50,0,0,0,0,6,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2879,1262,280,932,3136,696,158,1979,221,3319,940,133,308,784,610,470,122,122,558,57,30,59,449,169,20,111,71,18,21,51,2,296,45,4,39,11,10,229,16,6,8,4,4,19,14,5,13,21,6,115,0,11,0,10,7,0,0,10,0,0,4,0,0,8,6,4,0,0,0,0,0,8,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
2150,787,245,695,1996,644,147,1328,333,1298,840,85,256,691,333,265,59,32,401,41,47,46,275,182,20,39,39,20,10,40,12,50,29,0,44,0,0,172,14,0,0,6,22,12,10,7,13,15,0,51,5,0,0,3,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
370,104,86,104,424,220,65,242,64,291,175,50,48,129,33,55,8,7,65,5,11,6,36,21,0,17,16,0,0,9,0,10,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1072,482,151,373,848,515,104,359,273,379,156,9,127,191,203,129,41,0,273,0,10,21,130,68,0,18,34,16,0,15,2,34,0,0,37,4,0,116,3,0,0,3,5,9,5,4,12,0,4,37,8,13,0,6,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2779,1637,251,975,2308,699,126,1024,367,768,289,56,317,558,670,296,136,89,321,15,6,22,541,146,28,57,39,46,23,37,13,64,16,4,42,15,3,113,25,9,0,10,4,15,16,5,15,12,6,81,0,0,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
2432,1539,259,816,2005,626,141,747,319,538,311,40,213,810,620,203,99,112,408,5,10,102,561,149,4,62,68,21,26,61,10,35,45,16,24,10,14,137,2,3,0,0,0,0,13,0,35,14,12,65,0,11,9,11,10,5,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1233,443,1721,492,2875,1125,246,1470,523,1496,265,228,911,654,1059,161,187,42,941,48,62,0,17,153,29,127,53,37,179,195,10,113,586,9,28,7,127,583,21,10,11,58,8,4,56,14,0,20,20,0,3,13,19,82,0,0,2,46,0,15,0,15,31,6,0,10,19,0,27,6,52,0,15,0,0,0,39,0,0,10,0,43,3,3,0,0,15,39,30,0,2,0,34,13,0,0,11,0,18,1
1094,374,1158,506,1963,856,261,897,580,869,154,209,773,538,651,78,133,9,527,35,40,9,14,79,2,102,44,49,187,148,40,75,468,15,5,15,106,274,30,4,19,50,9,23,27,0,2,0,52,0,0,0,0,85,0,4,13,19,11,0,0,10,14,3,0,0,0,0,24,7,58,0,8,0,2,0,25,0,2,0,0,26,3,0,0,0,13,49,29,0,4,11,2,0,0,0,12,0,17,1
2000,808,2281,694,4399,1736,308,2526,888,2012,468,223,1416,1013,1470,294,317,92,1403,40,76,13,75,191,47,189,54,56,192,272,37,104,735,8,43,4,173,822,34,7,10,147,22,24,41,3,0,25,38,0,5,19,47,101,10,0,6,93,7,39,23,0,26,31,0,24,18,0,29,5,89,0,13,0,2,0,47,0,0,6,0,37,10,5,0,0,93,50,41,0,3,49,15,0,0,0,9,3,18,1
1664,1078,276,584,1957,505,133,1013,336,566,321,117,220,420,459,252,105,97,394,17,19,9,309,143,0,46,66,33,3,19,2,23,19,4,16,2,14,79,0,0,6,0,0,17,8,0,0,19,5,62,0,5,0,3,14,0,0,3,0,4,0,4,0,0,3,9,0,0,0,7,0,7,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,162,6,59,304,123,42,77,85,95,35,6,19,44,5,15,20,3,0,2,9,2,21,6,3,0,0,4,2,5,0,0,3,0,2,3,0,12,0,0,0,0,0,5,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
569,492,59,209,611,149,82,257,129,167,102,59,69,142,115,39,38,29,81,11,0,0,106,66,16,27,20,7,2,16,0,0,0,5,0,4,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,171,310,96,1199,978,231,919,485,1310,285,96,429,410,437,165,25,55,370,55,29,14,14,143,18,26,17,11,19,39,17,7,29,9,28,4,15,99,19,0,7,51,9,0,0,0,0,30,13,15,0,7,8,0,13,0,2,0,0,41,0,11,0,0,0,40,0,0,0,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
1648,134,482,278,1290,822,306,708,228,389,298,87,313,587,515,105,9,89,412,19,5,20,23,213,7,47,69,11,28,328,4,4,111,0,17,0,40,155,4,0,0,0,0,0,0,0,0,30,0,5,0,11,0,12,0,0,3,0,2,10,0,15,0,0,0,29,5,0,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
2025,144,678,468,1453,891,452,1003,317,656,240,178,361,713,500,250,19,29,401,30,8,35,31,300,8,24,54,12,76,297,2,7,165,8,57,5,24,172,37,0,8,2,4,33,0,0,5,32,15,13,7,6,6,16,16,3,3,6,10,45,3,16,4,9,0,36,11,3,0,9,0,6,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,1
1830,527,190,289,2306,779,159,895,573,1114,686,59,456,1542,840,98,172,72,377,137,48,45,50,128,34,90,0,13,48,60,0,46,125,17,43,17,22,27,16,0,23,27,5,0,17,0,12,32,2,55,4,0,6,17,0,0,2,13,0,14,2,0,2,0,0,0,0,0,0,0,0,3,0,0,21,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,943,198,395,2558,684,188,621,378,757,802,53,327,1996,1105,94,99,13,666,47,20,71,92,208,0,119,0,23,69,160,2,5,139,4,7,15,4,106,41,14,0,0,6,0,34,0,0,54,6,121,0,26,0,19,9,2,0,4,7,13,3,0,3,0,0,0,5,0,0,5,0,0,14,0,7,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1
1282,1091,159,576,2236,535,126,665,426,516,278,64,420,1642,750,141,116,78,527,11,5,49,193,129,4,23,0,14,21,81,0,46,72,7,5,0,21,72,0,4,0,20,0,16,2,0,30,7,2,62,8,0,0,14,0,4,0,0,0,4,2,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,1526,180,1255,2808,711,169,1602,229,881,647,19,400,403,834,361,178,115,342,203,5,19,381,177,6,43,76,65,11,42,0,33,23,4,29,16,6,122,0,0,0,0,3,11,0,4,0,31,0,57,20,12,0,7,22,7,0,2,0,0,11,0,0,0,19,3,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5262,734,102,858,2056,620,151,1076,212,914,482,29,308,201,571,318,173,32,173,552,21,97,165,64,11,0,25,22,7,19,5,0,26,5,4,15,9,107,4,0,0,0,0,16,0,5,14,8,2,10,32,0,0,0,3,0,0,0,0,0,7,11,0,2,16,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1733,974,173,1026,1096,484,66,381,102,93,381,13,223,267,423,110,73,3,213,27,0,84,242,45,23,19,46,23,11,39,2,5,15,3,8,21,2,21,0,0,0,0,0,0,0,3,0,7,2,49,0,9,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2255,1731,383,1019,2645,914,159,912,188,935,685,107,354,451,697,350,344,112,462,69,4,51,445,219,2,69,64,48,39,53,8,24,73,3,49,19,14,108,2,4,5,10,19,13,19,0,6,30,2,94,0,13,0,4,13,4,0,0,0,0,20,11,0,6,6,12,5,10,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,1229,216,764,1786,462,153,698,125,603,304,110,236,321,427,272,165,61,270,136,7,66,428,77,23,55,59,22,19,41,6,8,44,11,0,8,7,70,0,0,6,0,0,22,9,0,28,23,3,56,37,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1210,641,183,611,888,417,199,429,206,330,325,68,143,239,246,145,71,23,235,24,19,37,155,83,29,24,25,13,7,30,9,20,31,0,10,6,0,59,2,0,0,0,5,0,4,0,17,17,3,30,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,1480,287,1120,2179,882,233,968,428,604,447,92,336,365,621,460,145,129,523,24,8,36,454,310,2,108,81,29,8,80,7,18,42,16,57,16,0,237,24,0,0,0,5,22,18,0,0,43,0,36,2,13,0,4,8,5,2,0,6,3,4,0,0,0,0,14,0,6,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,61,11,241,70,256,12,18,10,2,8,23,60,21,69,0,27,0,0,0,0,5,6,0,2,0,0,0,0,28,0,0,0,4,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4644,2230,733,1382,4127,1267,205,2057,621,1685,536,122,504,922,1119,929,299,277,990,86,16,126,644,667,14,110,129,40,26,83,10,30,84,2,48,4,26,365,14,3,12,8,18,13,55,2,18,42,0,58,14,0,0,0,27,10,0,12,9,13,9,15,0,5,2,0,0,3,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
4666,3750,363,1178,7158,962,84,3019,801,1727,1048,5,856,3180,2186,264,300,173,1155,215,32,131,521,268,20,94,46,20,80,77,25,193,104,27,43,14,4,168,12,23,28,15,26,24,15,23,5,8,3,539,15,0,8,21,15,0,0,13,2,14,7,0,14,0,6,0,6,13,0,0,4,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
3632,2530,434,1015,5873,857,148,2688,602,1144,1049,44,585,2247,1687,252,126,152,608,68,20,90,386,123,65,39,46,57,23,0,7,99,59,18,39,11,12,50,13,7,19,6,5,0,6,3,55,0,0,225,3,0,0,19,28,5,0,4,0,3,0,0,0,6,4,0,5,0,0,0,0,2,0,0,0,7,6,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0
5105,4120,384,1201,7796,1118,131,3146,716,1615,1192,272,940,3436,2564,342,237,277,1007,147,25,90,631,203,87,68,64,11,45,67,33,261,105,37,88,56,16,100,10,34,15,0,21,11,8,11,56,6,0,341,10,30,0,35,42,7,3,8,0,2,25,0,0,0,6,0,0,16,34,0,0,7,3,0,0,0,0,3,0,50,0,0,0,0,7,8,0,0,0,0,2,0,0,0,0,0,0,0,0,1
3770,3863,328,1263,5393,868,155,3551,837,1443,1008,144,606,2433,3668,147,245,241,996,105,121,70,585,214,50,83,38,101,133,76,23,11,342,26,54,38,23,92,19,0,14,33,14,16,52,16,47,38,9,149,5,31,2,21,34,0,0,15,11,14,5,3,2,4,0,10,0,0,0,0,0,0,6,0,8,5,6,8,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
4412,3328,531,1320,6673,1459,284,3082,1051,1429,1431,155,940,3469,4870,356,225,313,1575,106,69,133,405,390,58,105,60,24,92,143,15,5,544,18,60,80,89,226,26,6,33,21,21,19,86,25,19,67,0,289,0,11,0,57,120,15,2,3,37,10,7,21,2,0,0,29,0,0,0,15,0,0,9,5,13,2,0,8,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,3,5,0,8,0,1
3467,745,391,733,4069,1323,342,2658,615,1689,889,52,636,2023,2648,348,232,101,1444,107,265,30,42,411,23,167,5,13,60,257,3,5,654,19,26,57,28,258,34,5,9,53,10,18,50,15,9,80,13,24,2,0,0,75,68,6,103,13,3,11,11,45,7,11,0,7,13,4,0,58,2,2,18,3,28,0,0,6,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,8,0,5,0,0,0,1
5040,6428,317,2178,6360,714,109,2442,927,1519,1204,326,412,1475,2458,1253,462,812,324,172,80,230,4063,252,74,108,170,26,108,0,15,253,38,0,77,16,25,0,10,22,32,11,41,20,0,13,150,0,9,158,4,62,12,0,9,20,7,0,28,0,0,0,7,4,4,0,0,10,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6387,6425,300,2170,8030,840,177,3522,1318,2354,1077,48,566,1553,2766,1214,579,729,486,307,109,239,4405,289,86,57,135,49,96,0,22,173,26,13,174,16,28,6,5,74,2,25,68,17,0,63,105,0,0,112,20,57,21,0,15,20,5,0,7,3,6,0,6,5,5,0,2,8,0,0,0,0,0,0,9,33,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4127,3694,380,1722,4493,813,176,2240,715,1156,983,112,384,1206,1675,781,240,396,438,68,91,177,1648,374,25,118,115,27,33,54,26,127,76,10,77,0,19,34,23,18,8,4,7,19,11,0,52,33,3,262,0,25,6,0,27,0,7,4,12,0,0,0,13,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4172,814,348,1166,3051,1419,405,1691,722,966,2319,99,531,440,799,651,149,100,703,30,61,42,231,506,16,19,76,25,25,58,11,0,98,18,56,16,23,325,7,0,7,10,27,20,0,20,14,12,9,66,56,0,82,11,35,8,8,0,6,5,0,20,2,5,2,6,8,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
